start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	134	1. HANE	AB1	INSTRUMENTAL		1-HANE
135	184	TESLİM	A1	INSTRUMENTAL		TESLIM
185	304	2. HANE	B1	INSTRUMENTAL		2-HANE
305	354	TESLİM	AB2	INSTRUMENTAL		TESLIM
355	480	3. HANE	AB3	INSTRUMENTAL		3-HANE
481	530	TESLİM	A2	INSTRUMENTAL		TESLIM
531	657	4. HANE	AB4	INSTRUMENTAL		4-HANE
658	705	TESLİM	A3	INSTRUMENTAL		TESLIM
