start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	102	1. HANE	A1	INSTRUMENTAL		1-HANE
103	155	TESLİM	A2	INSTRUMENTAL		TESLIM
156	259	2. HANE	A3	INSTRUMENTAL		2-HANE
260	312	TESLİM	A4	INSTRUMENTAL		TESLIM
313	418	3. HANE	A5	INSTRUMENTAL		3-HANE
419	471	TESLİM	A2	INSTRUMENTAL		TESLIM
472	575	4. HANE	A6	INSTRUMENTAL		4-HANE
576	628	TESLİM	A2	INSTRUMENTAL		TESLIM
