start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	112	1. HANE	ABC1	INSTRUMENTAL		1-HANE
113	171	TESLİM	B1	INSTRUMENTAL		TESLIM
172	288	2. HANE	AC1	INSTRUMENTAL		2-HANE
289	347	TESLİM	B2	INSTRUMENTAL		TESLIM
348	453	3. HANE	A1	INSTRUMENTAL		3-HANE
454	510	TESLİM	B3	INSTRUMENTAL		TESLIM
511	631	4. HANE	ABC2	INSTRUMENTAL		4-HANE
632	681	TESLİM	BC1	INSTRUMENTAL		TESLIM
