start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	49	1. HANE	AB1	INSTRUMENTAL		1-HANE
50	99	TESLİM	A1	INSTRUMENTAL		TESLIM
100	134	2. HANE	B1	INSTRUMENTAL		2-HANE
135	184	TESLİM	A1	INSTRUMENTAL		TESLIM
185	226	3. HANE	B2	INSTRUMENTAL		3-HANE
227	277	TESLİM	A1	INSTRUMENTAL		TESLIM
278	319	4. HANE	AB2	INSTRUMENTAL		4-HANE
320	362	4. HANE	AB2	INSTRUMENTAL		4-HANE
363	412	TESLİM	A1	INSTRUMENTAL		TESLIM
