start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	147	1. HANE	ABCD1	INSTRUMENTAL		1-HANE
148	229	TESLİM	ABCD2	INSTRUMENTAL		TESLIM
230	376	2. HANE	AB1	INSTRUMENTAL		2-HANE
377	455	TESLİM	ABCD3	INSTRUMENTAL		TESLIM
456	581	3. HANE	AC1	INSTRUMENTAL		3-HANE
582	658	TESLİM	ABCD4	INSTRUMENTAL		TESLIM
659	789	4. HANE	CD1	INSTRUMENTAL		4-HANE
790	865	TESLİM	BD1	INSTRUMENTAL		TESLIM
