start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	132	1. HANE	AB1	INSTRUMENTAL		1-HANE
133	224	TESLİM	C1	INSTRUMENTAL		TESLIM
225	374	2. HANE	A1	INSTRUMENTAL		2-HANE
375	471	TESLİM	C2	INSTRUMENTAL		TESLIM
472	568	3. HANE	D1	INSTRUMENTAL		3-HANE
569	666	TESLİM	C3	INSTRUMENTAL		TESLIM
667	780	4. HANE	B1	INSTRUMENTAL		4-HANE
781	877	TESLİM	C2	INSTRUMENTAL		TESLIM
