start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	107	1. HANE	A1	INSTRUMENTAL		1-HANE
108	194	TESLİM	A2	INSTRUMENTAL		TESLIM
195	309	2. HANE	A3	INSTRUMENTAL		2-HANE
310	397	TESLİM	A4	INSTRUMENTAL		TESLIM
398	517	3. HANE	A5	INSTRUMENTAL		3-HANE
518	604	TESLİM	A6	INSTRUMENTAL		TESLIM
605	704	4. HANE	A7	INSTRUMENTAL		4-HANE
705	786	TESLİM	A8	INSTRUMENTAL		TESLIM
