start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	183	1. HANE	ABC1	INSTRUMENTAL		1-HANE
184	247	TESLİM	B1	INSTRUMENTAL		TESLIM
248	409	2. HANE	A1	INSTRUMENTAL		2-HANE
410	475	TESLİM	BC1	INSTRUMENTAL		TESLIM
476	641	3. HANE	AC1	INSTRUMENTAL		3-HANE
642	710	TESLİM	B2	INSTRUMENTAL		TESLIM
711	875	4. HANE	ABC2	INSTRUMENTAL		4-HANE
876	938	TESLİM	B3	INSTRUMENTAL		TESLIM
