start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	118	1. HANE	AB1	INSTRUMENTAL		1-HANE
119	185	TESLİM	A1	INSTRUMENTAL		TESLIM
186	308	2. HANE	A2	INSTRUMENTAL		2-HANE
309	375	TESLİM	A1	INSTRUMENTAL		TESLIM
376	502	3. HANE	B1	INSTRUMENTAL		3-HANE
503	569	TESLİM	A1	INSTRUMENTAL		TESLIM
