start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	147	1. HANE	AB1	INSTRUMENTAL		1-HANE
148	229	TESLİM	A1	INSTRUMENTAL		TESLIM
230	376	2. HANE	A2	INSTRUMENTAL		2-HANE
377	455	TESLİM	A3	INSTRUMENTAL		TESLIM
456	581	3. HANE	C1	INSTRUMENTAL		3-HANE
582	658	TESLİM	A4	INSTRUMENTAL		TESLIM
659	789	4. HANE	B1	INSTRUMENTAL		4-HANE
790	865	TESLİM	A5	INSTRUMENTAL		TESLIM
