start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	107	1. HANE	ABC1	INSTRUMENTAL		1-HANE
108	194	TESLİM	AB1	INSTRUMENTAL		TESLIM
195	309	2. HANE	ABC2	INSTRUMENTAL		2-HANE
310	397	TESLİM	AB2	INSTRUMENTAL		TESLIM
398	517	3. HANE	AC1	INSTRUMENTAL		3-HANE
518	604	TESLİM	B1	INSTRUMENTAL		TESLIM
605	704	4. HANE	C1	INSTRUMENTAL		4-HANE
705	786	TESLİM	B2	INSTRUMENTAL		TESLIM
