start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	89	1. HANE	A1	INSTRUMENTAL		1-HANE
90	188	TESLİM	B1	INSTRUMENTAL		TESLIM
189	283	2. HANE	C1	INSTRUMENTAL		2-HANE
284	381	TESLİM	D1	INSTRUMENTAL		TESLIM
382	481	3. HANE	E1	INSTRUMENTAL		3-HANE
482	579	TESLİM	F1	INSTRUMENTAL		TESLIM
580	668	4. HANE	G1	INSTRUMENTAL		4-HANE
669	765	TESLİM	H1	INSTRUMENTAL		TESLIM
