start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	154	1. HANE	A1	INSTRUMENTAL		1-HANE
155	239	TESLİM	B1	INSTRUMENTAL		TESLIM
240	385	2. HANE	C1	INSTRUMENTAL		2-HANE
386	467	TESLİM	D1	INSTRUMENTAL		TESLIM
468	615	3. HANE	E1	INSTRUMENTAL		3-HANE
616	697	TESLİM	F1	INSTRUMENTAL		TESLIM
698	837	4. HANE	G1	INSTRUMENTAL		4-HANE
838	922	TESLİM	B1	INSTRUMENTAL		TESLIM
