start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	111	1. HANE	A1	INSTRUMENTAL		1-HANE
112	165	TESLİM	A2	INSTRUMENTAL		TESLIM
166	265	2. HANE	A3	INSTRUMENTAL		2-HANE
266	319	TESLİM	A2	INSTRUMENTAL		TESLIM
320	414	3. HANE	A4	INSTRUMENTAL		3-HANE
415	468	TESLİM	A2	INSTRUMENTAL		TESLIM
469	570	4. HANE	A5	INSTRUMENTAL		4-HANE
571	624	TESLİM	A2	INSTRUMENTAL		TESLIM
