start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	151	1. HANE	A1	INSTRUMENTAL		1-HANE
152	200	TESLİM	A2	INSTRUMENTAL		TESLIM
201	347	2. HANE	A3	INSTRUMENTAL		2-HANE
348	394	TESLİM	A4	INSTRUMENTAL		TESLIM
395	521	3. HANE	A5	INSTRUMENTAL		3-HANE
522	570	TESLİM	A6	INSTRUMENTAL		TESLIM
571	704	4. HANE	A7	INSTRUMENTAL		4-HANE
705	750	TESLİM	A8	INSTRUMENTAL		TESLIM
