start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	70	1. HANE	A1	INSTRUMENTAL		1-HANE
71	151	TESLİM	A2	INSTRUMENTAL		TESLIM
152	213	2. HANE	A3	INSTRUMENTAL		2-HANE
214	291	TESLİM	A4	INSTRUMENTAL		TESLIM
292	346	3. HANE	A5	INSTRUMENTAL		3-HANE
347	426	TESLİM	A6	INSTRUMENTAL		TESLIM
427	495	4. HANE	A7	INSTRUMENTAL		4-HANE
496	570	TESLİM	A8	INSTRUMENTAL		TESLIM
