start_note	end_note	name	melodic_structure	lyric_structure	lyrics	slug
2	108	1. HANE	A1	INSTRUMENTAL		1-HANE
109	154	TESLİM	A2	INSTRUMENTAL		TESLIM
155	280	2. HANE	A3	INSTRUMENTAL		2-HANE
281	326	TESLİM	A2	INSTRUMENTAL		TESLIM
327	444	3. HANE	A4	INSTRUMENTAL		3-HANE
445	490	TESLİM	A2	INSTRUMENTAL		TESLIM
491	618	4. HANE	A5	INSTRUMENTAL		4-HANE
619	669	TESLİM	A6	INSTRUMENTAL		TESLIM
